The image is 0
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
O -0.797170997 4.41437674 57.8534164
The image is 95
The image is 96
The image is 97
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
O -0.885747313 4.55261517 59.6330757
The image is 98
The image is 99
The image is 100
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
O -0.959895492 4.68495226 61.3524551
The image is 101
The image is 102
The image is 103
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
O -1.02240717 4.80975962 63.0718079
The image is 104
The image is 105
The image is 106
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
O -1.05617166 4.94608736 64.8590164
The image is 107
The image is 108
The image is 109
The image is 110
The image is 111
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
O -1.23018384 5.14740181 67.7179718
The image is 112
The image is 113
The image is 114
The image is 115
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
O -1.29773211 5.35187244 69.9643478
